original_index,text,product_title,price,rating,content_hash,info_complete,is_actionable,complaint_category,resolution_recommendation,quality_status,model_id
5078,The sweater fits weird. Im a 54 145 pound woman and it fits kind of snug and this is a mens jacket&I was disappointed tbh. Wish I wouldve bought from somewhere else. Its just not flattering,"Russell Athletic Men's Dri-Power Fleece Hoodies & Sweatshirts, Moisture Wicking, Cotton Blend, Relaxed Fit, Sizes S-4X",31.24,1.0,dcfdc141ff3a9776a959645e4d2512de41cc58bd5c5f5915dda96e317cea1374,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
38239,Ring broke after only one use. Will be returning and I hope I get my money back.,CDE Rings for Women Birthstone Rings for Teen Girls Rose Gold/Rhodium Plated Mother's Day Jewelry Gifts for Wife Moms Adjustable Rings Embellished with Austria Crystal Size 7-9 Anniversary Birthday,19.99,1.0,b2fd89e16e2f107c86826770021d3c3d190ed6a5849b33ac20afa10ef98c7d0f,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
275,These were huge and heavy. They are not very detailed. I donated them to a charity shop.,"Honbay 4 Pairs of Novelty Weird Funny Cookies Earrings, Creative Realistic Artificial Biscuit Earrings, Cute Simulation Food Earrings, Breakfast Earrings, Dangle Drop Earrings, Halloween Christmas Earrings",8.59,1.0,123617d50e49da6d0ef84c056658f87f20e7601ee51fe192c4a4c6b23a6509e2,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
8766,Costume jewelry. Want a refund but its not worth returning.,= Orcbee = _Fashion Women Rose Gold Opal Butterfly Charm Pendant Long Chain Necklace Jewelry,3.94,1.0,d336dffdf5f40543188eb89e1c8da3dbb7668a7162f7590606f3388ed0095d82,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
34878,the company just photoshopped it onto pictures of happy people on Halloween. It's made out of cheep materials. It's a waste of money. if you want a decent mask get one at party city or Spirit Halloween or on actual Halloween sight.  please don't waste your hard-earned money on this poor excuse of a mask.,Japanese Halloween Mask Resin Mask Half Face Skull Scary Mask Cosplay Decorative,12.99,1.0,669fea4b2cf9eab89510b1d881e6596ae38d9da3a04e6d25b551348411972745,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
185,The product was faulty and came damaged. Communications were ignored. Something for the kids to play with them throw away,BSTANG Wolf Fox Tail and Clip Ears Kit Halloween Costume Accessories Toys Gift,27.45,1.0,c082dc993e1f5aa300a3d3eec7beb37ea527d1da93a854adc2463a22afb21862,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
2365,This has a very weak stop.  The point that holds the key ring is only a very thin rubber circle.  It will break. Just a matter of time.,Disney Papa Dad Fan Keychain Keyring Lasercut,7.99,1.0,3931d0465f7d956c3ab3fabfc7bb356bb9019baaac8378c33f3a0890ba3849eb,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
3434,Way too tight around the waist despite me getting a larger size than normal and wayyy too high waisted. I could stretch this up to my  chest.,Aoxjox Women's High Waist Workout Gym Vital Seamless Leggings Yoga Pants,26.99,1.0,fc91f9cd501298f228ec1ca28b36f4c48d4eca5e86c80046c1a15b41105a67a4,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
58362,El cinturon estaba roto es una muy mala compra quiero mi dinero,Women's Fashion Vintage Wide Elastic Stretch Waist Belt Waistband Length: Approx. 58cm. Width: Approx. 6.5cm,9.99,1.0,cf87226ce488d1f922672fcc416c5b42d186582d747e6d6149ee4a499351f85f,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
61685,I could have gotten something nicer from the dollar tree! Product arrive and the bow and skull were unglued from the headband.,"KEPATO Halloween Witch Costume Headwear, Witch Hat for Halloween Costume Cosplay Party Witch Headbands",9.99,1.0,c4efbf49cda8ad6eefecadfacabfe70a0e955a7f8964f36eaf73294f59b83bf8,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
2893,Cute but bill is half as long as the image,"Cushees.com"" Sparkle Slip-on Visors [Style 634]",12.5,1.0,40ebe6bed95f675069ed69f68eee58ee936049b34dad1eea8de0556f3317c209,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
3937,I got this for my sister as a Xmas present and after 5 minutes of wearing it the chain broke. Waste of money.,Wine Bottle Cup Pendant Necklace for Women Girls Red Enamel Heart Necklace for Girlfriend wife Best Friends Christmas Birthday Gifts Silver,7.99,1.0,8844ea00fbe90d23f7d64d0d5fcf714224e91c5cfd21efeff6005219feb49001,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
48875,Short Return window...,"OLUKAI Ohana Boy's Beach Sandals, Quick-Dry Flip-Flop, Water Resistant & Lightweight, Extra Cushion & Comfort",37.55,1.0,bc0ad2649afed5de310d3b3bec4f89c853557cb5003a3b557561c9ed791c26f4,1,0,N/A,N/A,PROCESSED,gemini-2.5-pro
44805,"Bought this for my daughter.  The adhesive used to attach the straps is terrible (it's clear that they've used an adhesive, not stitching- which would have been much more comfortable). It has dried very hard and pokes out so that when my daughter wears this, it scratches and pokes her constantly.  Her back was all scratched up after wearing it for the day.  I do not recommend at all.",Hanes Girls Comfort Flex Fit Seamless on The Go Racerback Bra 2-Pack Black/Grey,11.99,2.0,5e4a1886a39bdbc315582140347c712ba27fc32651b2dd5240e360a6fd58b9d1,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
57905,"In my opinion, it could have been wider at the neck. But I'm someone that hates turtlenecks so.....this one feels like a very tight turtle neck","Doerix Halloween Skull Face Mask Bandana, Motorcycle Face Mask for Men Women, Half Face Cover Rave Scarf Neck Gaiter Biker",9.99,2.0,9de57467ed49205e903d68044b2a0fa7e693ea32504b3a5e1eb85a905a7bb3f8,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
19454,It was much smaller than expected.  Its a firm stretch fabric.  A large was ordered but seemed more medium to small.  Ill have to give this to my daughter.,Howstar Women's Half Sleeve T Shirt Casual Summer Blouse with Zipper Work Shirts Plain Tank Top,8.95,2.0,fad78088219c725d15e5da3521c2e51b5fc022f105d7361c3601d0d3818c28db,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
15517,Earrings were bent so bad. They are killing my ear lobes,Bee Earrings Studs Tiny Mini Bumble Honey Stainless Steel Posts and Backs Sterling Silver Plated BEE Flying Stud Earring,12.99,1.0,c50f1ada5629966f26c7aef4b687ccb73a9a39306d4161251526ba37187b9338,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
8972,Everyone in these reviews better be Native American!!,Novum Crafts Feather Headdress | Native American Indian Inspired | Choose Color,59.95,1.0,8a957309f0ed3df5903f0e7362694a148d24155880be3fc86c6598cf1d054712,1,0,N/A,N/A,PROCESSED,gemini-2.5-pro
35641,Too tight on 5 year old's head,HEARTEK Noise Cancelling Headphones Kids Adult Earmuffs Shooting Ear Protection,19.17,1.0,5f31a30525d13900982d6112425de9396c09374ebe1e1d595898ec9f9116a575,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
26285,Took almost 4 weeks to arrive and very poor quality. I asked for a return/refund and they refused saying it was too expensive to return and refunded me $4.90 the item was $26 dollars!! WTF,"Gibobby Womens Summer Shoes,Rhinestone Flat Sandals Comfortable Cute Jeweled Sandal Casual Thong Sandalias Sandles Shoes",14.81,1.0,f46692f3045b67ffd07d6bcaa030f4cdc432c172cbe543cfc4fc3aa82bf89a60,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
7244,The gloves are cute but does not keep your hands warm.,Dimore 3 Pairs Winter Gloves for Women Cold Weather Girls With Touch Screen Fingers Warm Thick Texting Bulk Wholesale,14.99,2.0,a1342ad4aa60329726dac258a42575886090b577f34912a32cac59a340ed25e4,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
38830,Rosary case is  WAY TOO SMALL Icould not fit my Rosary in to it but had to use it for another purpose,"Catholic Mens or Boys Black My Rosary Zippered Case. Material: Neoprene Size: 3 1?4 X 2 1?2"" H, Rosary Pouch",9.99,2.0,72d355bb42b58efe19bae75aa49866f0ca5d2e65dd2833f95fa4c34741cdf3c3,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
20121,Product came damaged spilled everywhere,Crep Protect Cure Shoe Cleaning Travel Kit,18.0,1.0,9268231351f7b98a1e45a3fb55b97a3234d76df1c6d616b44bbe9ce284ae2bdb,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
58136,"This seemed like a good present for my son who's a sonic fan. Material is cotton, not soft though. The graphics started to peel after one wash, After couple more washed the graphics were totally messed up. So, the shirt held up but not the graphics.",Sonic The Hedgehog Sega Pixelated Youth Boys Short-Sleeve Graphic T-Shirt,17.99,2.0,d7ad8c64c40491f6b541a3cf4c658c701ea673536bea42cbe5111c91c0aa9348,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
55542,"The product was not good at all, I had to return the item.","OFFSTREAM Men's Party Costume - 2 Piece Casual Suit Outfit - Perfect for Parties, Halloween and Prom",49.99,1.0,57687217768e29ab14f033c096568bffe78e463ff7f0b7377afe5eb6be41e088,0,0,N/A,N/A,PROCESSED,gemini-2.5-pro
60709,"This item is incorrectly labeled. Eleven with the jump ring, it is not close to what is stated. It is barely 3/4"". Disappointed that I had to pay shipping to send it back.",925 Sterling Silver Engraveable Round Front Back Disc Charm Necklace Pendant Engravable Plain Fine Jewelry For Women Gifts For Her,69.45,1.0,81311faaaa114b936ee894bb4f0aae213859a6cf444a2f5c664dfb9083c63343,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
123,have to bend it open to open. which then destroys the shape.,Pierced Owl - 20GA CZ Crystal Paved Crescent Moon Hoop Nose Ring,7.54,1.0,7da06fcad664608de63ba811a10c752ed303b26812710e39a6b3218e08f14dcd,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
65354,Horrible fit! So uncomfortable!,Adult Catwoman Mask,23.75,1.0,ab9fdb89beee155407a54e5f6f5ec8f84798ea5ac7d593d8efbcab6b1250cdcd,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
6625,"Washed it before wearing and it shrunk. Thank goodness I didn't place it in the dryer. Very thin sheer material, probably won't last weekly washings. Not worth the $14.",GUOER Hat Bouffant Cap One Size Multi Color,13.98,1.0,2dbf967d816d2e9c5b289553bd7676f024e7fd41999e74c977bd159a905bed0c,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
48482,It fell apart after a week of wear.,Capezio Girls Short Sleeve Leotard - Girls,9.48,1.0,8adf7e06578a690dfc5f694cae8523515068a8e133a0ca932f82cf12a943e01b,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
4952,It's way too big and the other sweat shirt I got is way too small... Zzz ..... Zzzz .... Zzzz,"Russell Athletic Men's Dri-Power Fleece Hoodies & Sweatshirts, Moisture Wicking, Cotton Blend, Relaxed Fit, Sizes S-4X",31.24,1.0,5f19263fc474a0b10a56c50c76d330663ba412ff5520ea6278cd8fd2dee8d6ce,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
14348,"Purchased this a few months back to give to my daughter for her birthday. However, the bluetooth won't connect to either of our phones. Now it's too late to return...",Mydeal Bluetooth Beanie Hat Cap with Stereo Speaker Headphones for Outdoor Sports Skiing Snowboard Skating Jogging,25.99,1.0,223d470a284047ce3ae0e29197989b06027c09f948046e01817faf76ea8a6fbd,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
8973,very cheap material and was oddly large in some areas while small in others,KOJOOIN Women's Casual V Neck Long Sleeve Ruched Bodycon T Shirt Short Mini Dresses with Buttons Black XL,9.99,2.0,9a2187163cdce8a8a5dfab044793fd6f0b68e7e9a58ac01e1db1a8c96a46f463,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
37323,Not floppy at all!!!! Horrible! Its stiff and looks like a Halloween captain hooks that. This is a big fat NO!!!,"Wide Brim Floppy Beach Hat, Hats for Women + Bow Knot Design on Back - Great Gifts",19.99,1.0,969fa7b2eacf88e922cb0e2c5d8451e4bd426e41261eef7b770b273508a84b96,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
27838,"You could barley see the baguette's and they were very dull, which made it even harder to see the any diamonds.","Dazzlingrock Collection 0.25 Carat (ctw) Round & Baguette Diamond Ladies Cluster Tennis Bracelet 1/4 CT, Sterling Silver",447.2,2.0,6bcda5dad4885059d2e2023eadcee49051f2b629a704ccdf8a67092d2e9eb24c,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
44326,Geneva Elite watch faces will say so on the face.  This collection is a cheaper line sold at the cost of the better Geneva Elite.  One was even the wrong brand.  Do not trust ExcellentWatchesInc.,"Mix Geneva Elite Watch Faces for Beading (5 PCs), Loops and Battery Included (Two Tone)",24.99,1.0,88e99e59703beb36d47850fc3531b77cb65a62808ec578eee217d78193849535,1,1,Wrong or Incomplete Order,Resend,PROCESSED,gemini-2.5-pro
18725,Broke almost instantly wore it for maybe 24 hrs,"MUZHE Charm 3D Red Rose Flower Pendant Necklace, Romantic Rose Flower Necklace for Women, Personalized Red Rose Statement Necklace for Girls, Gardeners Necklace",8.55,1.0,6fe1c04a90afea104443e0b3cd671baba9fcdd0da9348d5dceebdf051094989f,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
8949,"I'm XL, I ordered a bigger size me to stay loose, but it is too small. I had no.","Adar Universal 31"" Women's Princess V Neck Consultation Coat - 807 - White - 2X",24.99,1.0,db8c9210f85f0d3ed0a5fc493f4c6b6c445c643379ecab13f1e9d284f7920cd2,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
2492,The components shorted out and stopped working.  While we have taken some walks in light rain this light hasnt been subjected to unreasonable moisture exposure - it stopped working three weeks after buying.  Water got into it and caused a electrical short - looks a bit burned.<br /><br />Its a horrible idea to buy this for your pet - weve used similar products in the past & never had problems like this.<br /><br />In addition this thing also would get turned on just by the dog laying down certain ways.<br /><br />Dont buy this.,"Weewooday 5 Pcs Clip on Dog Collar Plastic LED Dog Collar Dog Tag Light Dog Collar Light Waterproof Safety Night Walking Lights for Camping Dog Cat, Battery Included, 5 Colors (Bone)",13.99,2.0,0631be2605a409ec1ebeb1a79cccabdcb3074307764aa2a6f896d3bb7b9ab6b2,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
15659,Runs very small order larger for US sizes.,Minibee Pernalized Punk Street Style Harem Pants Patchwork Zipper Pockets,35.98,2.0,9951fb13635a58f4a3313537d5e9e7885b08e025c6f68a1f0b0a60ef71dd60f7,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
12375,I have Dupuytrens  syndrome in both my hands with my right hand being worse so I bought these because of the ratings and the fact that had gel padding inside. Well unfortunately if theres any gel padding it is so minuscule that it cant be felt. These gloves do nothing to aid The palms of my hands when riding my bicycle. If I could send them back I would. Do not recommend.,ROVOS Cycling Gloves Mountain Bike Gloves Biking Gloves for Men/Women 5MM Shock Absorbing Pads Half Finger Sports Bicycle Gloves-for Workout Motorcycle Gym Training Outdoor,16.99,1.0,a69d623c4e0f6ddc5b71f4045f220fc9e873a8782123e7d9558ecc720ce0ee0f,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
5927,"This ran pretty small, as least going by US sizes. I got a large and it was very, very tight, but then the back completely dragged the floor too so I'm not sure what to do about that.<br />Material was thick and scratchy. More like drapes material.<br />The top has a thick, wrinkled, gross feeling elastic band that goes across the entire garment from shoulder to shoulder. Despite the body and bust being tight, the elastic seemed too lose, and bunched up and looked horrible.<br />The good news is, it arrived quickly and the actual construction seemed good (sewing, seams).","WOCACHI Dress for Womens, Women Casual Off Shoulder Backless Irregular Dress Evening Party Dress RD/L 2022 Spring Party Evening Prom Mermaid Bridesmaid Wedding Ankle Knee Maxi A Line Fringe Red",6.99,2.0,3aceef3a3ea7a3f436243e3b02eb8c0c4cb34c034e4764f047e461889c1dcca1,1,1,Incorrect Size / Fit,Full Refund,PROCESSED,gemini-2.5-pro
10347,ive ordered colortone sweat shirts before that were great. this one was very thin snd poor quality,Colortone Adult Tie Dye Crop Top Hoodies,29.99,2.0,631dcd68bd2e942afd6c4fdebba2d198845c1316a447ff44d9942da61040ebff,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
31939,Terrible.  Bald spots in the wig.  Very disappointed.,KANGAROO Garth Wig & Glasses,24.99,1.0,a4d16e6f6deff346d5fc9db74d215c053a2ab03e7d34da79af638b8d95d774e1,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
43790,It was flat and not fluffy. I ordered one but got two and charged for two.,"Fosrion 17"" Supper Huge Fluffy Silver Blue Fox Tail Fur Alopex Lagopus Handbag Accessory Key Chain Ring Hook Tassels Natural Color Cospaly",12.98,1.0,c2c551da99694cd152028bd356d7c5b3a975b9ad0e3905f30c8f44b72b4031f8,1,1,Wrong or Incomplete Order,Resend,PROCESSED,gemini-2.5-pro
